ur_id,block,rating,lastKeypress,RPAmp,id,burstcount,betamedian,betamean,startlast,endlast,amplast,durlast
13,4,4,2.60940048136399,-16.5451393127441,13,1,1.61635434627533,1.8341771364212,22,102,3.34758806228638,81
13,4,6,11.1788731735724,21.586217880249,13,2,1.43258881568909,1.53105843067169,58,59,1.59250152111053,2
13,4,5,4.38203029741999,-19.6977634429932,13,1,1.34854292869568,1.45057225227356,52,76,1.7585506439209,25
13,4,7,5.94653760135407,15.4597358703613,13,2,1.59161126613617,1.58396708965302,164,184,1.66351914405823,21
13,4,6,4.33380153775215,4.49182367324829,13,3,1.60677707195282,1.70693242549896,187,214,2.77010345458984,28
13,4,7,16.2396478800802,-3.15523338317871,13,4,1.77869832515717,1.87274825572968,174,188,1.71657359600067,15
13,4,5,4.85236919531599,9.31206703186035,13,2,1.5868364572525,1.6007753610611,54,70,1.99308502674103,17
13,4,3,2.47663587963325,1.82404148578644,13,1,1.48859632015228,1.51475298404694,69,88,1.51902723312378,20
13,4,2,2.44020139690838,18.9743690490723,13,4,1.61323165893555,1.65274775028229,180,190,1.96828186511993,11
13,4,4,2.85116960894084,2.27690744400024,13,2,1.73406887054443,1.82703197002411,123,141,1.72116911411285,19
13,4,5,9.95350509774289,-10.7288112640381,13,6,1.6220988035202,1.61481940746307,162,172,1.85773050785065,11
13,4,4,4.25095295414212,-20.6642780303955,13,4,1.76236689090729,1.72253525257111,224,236,1.97862088680267,13
13,4,6,12.036849604192,-7.78212928771973,13,4,1.97741115093231,1.93638253211975,220,225,2.46899342536926,6
13,4,6,4.56070233695209,-16.5691318511963,13,5,1.83102762699127,1.71247792243958,209,233,1.32197439670563,25
13,4,4,4.12754947852227,-4.55036067962646,13,3,1.55750036239624,1.60602486133575,213,223,1.59836101531982,11
13,5,5,3.55895975555177,-27.77685546875,13,3,1.59424531459808,1.65561556816101,63,82,2.85854005813599,20
13,5,4,3.24754623684566,19.2927703857422,13,0,1.22906649112701,1.18240630626678,250,1,3.10758423805237,250
13,5,6,4.703096910147,-11.2001600265503,13,2,1.38372433185577,1.4179515838623,192,196,1.11630618572235,5
13,5,5,4.22638812396326,-23.0213756561279,13,2,1.60812985897064,1.69823205471039,163,187,1.46199488639832,25
13,5,4,2.69228598946938,-2.97513818740845,13,2,1.69786691665649,1.71558511257172,112,146,2.01558589935303,35
13,5,5,2.6509579551639,-8.15023803710938,13,0,1.40745234489441,1.39462625980377,250,250,1.57950448989868,1
13,5,6,16.3387899353402,14.890308380127,13,6,1.89679384231567,1.88345074653625,204,211,3.94346308708191,8
13,5,6,4.87660596842761,8.07409858703613,13,1,1.22255206108093,1.23355805873871,145,146,1.50432705879211,2
13,5,2,2.37229085701983,0.819878876209259,13,1,1.37471866607666,1.3531266450882,183,197,1.42683255672455,15
13,5,6,17.8440554825356,22.0109157562256,13,2,1.42535221576691,1.4517297744751,120,125,2.2036120891571,6
13,5,5,3.94345139613142,3.31127524375916,13,2,1.50701785087585,1.50690937042236,162,168,1.80850529670715,7
13,5,3,2.48420110344887,-2.83980321884155,13,1,0.998633980751038,1.04862439632416,176,187,1.14289951324463,12
13,5,5,4.57930556099745,8.85085773468018,13,2,1.42741858959198,1.46124422550201,214,230,1.78847980499268,17
13,5,7,4.28701513880515,2.80482530593872,13,4,1.68375504016876,1.72487616539001,191,213,1.7146737575531,23
13,5,6,15.9077112604282,-7.9751992225647,13,3,1.33678495883942,1.37443149089813,184,187,1.5678174495697,4
13,5,6,26.0443893495831,4.36414575576782,13,2,1.41896915435791,1.52922105789185,41,60,2.13661098480225,20
13,5,4,2.64432713270071,12.4857540130615,13,3,1.5992476940155,1.73995494842529,166,195,1.73299503326416,30
13,5,4,4.6459171892202,15.3656692504883,13,1,1.66314733028412,1.7724871635437,148,195,1.96571242809296,48
13,5,7,13.515495727479,12.7600708007812,13,5,1.90281116962433,2.08067584037781,200,229,1.53584694862366,30
13,5,2,2.02702758883242,13.468111038208,13,3,1.14514970779419,1.29027545452118,163,180,1.1130313873291,18
13,5,3,6.30000192625448,0.912423431873322,13,5,1.65239036083221,1.68580555915833,206,220,1.9980343580246,15
13,5,5,4.59360919153551,16.789924621582,13,4,1.58912122249603,1.62089312076569,153,170,1.74168395996094,18
13,5,5,13.2964584880392,9.87220478057861,13,9,2.03845739364624,2.02078437805176,225,237,2.35599279403687,13
13,5,6,9.3893338793132,-38.0847969055176,13,3,2.12973117828369,2.14038228988647,206,248,2.06970834732056,43
13,6,5,2.29811648838222,-18.5445041656494,13,1,1.14921045303345,1.30481684207916,79,95,1.96035408973694,17
13,6,6,5.03027045252384,35.879940032959,13,2,1.3913322687149,1.39986968040466,218,224,1.57422482967377,7
13,6,4,3.88451517664362,-31.0998821258545,13,2,1.57042038440704,1.61555278301239,66,80,2.52893257141113,15
13,6,4,4.00094301419449,5.9520435333252,13,3,1.5649756193161,1.57067143917084,179,181,1.22418677806854,3
13,6,7,7.62635514090653,10.9335308074951,13,3,1.37955796718597,1.44347047805786,51,57,1.33051669597626,7
13,6,5,3.25060649044462,-8.05567741394043,13,2,1.19852006435394,1.32889986038208,127,146,0.707664728164673,20
13,6,5,12.4202927696751,-12.9989042282104,13,0,1.17395830154419,1.17606258392334,250,250,1.25514554977417,1
13,6,4,15.2211653364357,18.6386413574219,13,3,1.22426474094391,1.49595510959625,50,77,3.11882734298706,28
13,6,3,2.50051155796973,-9.82924652099609,13,1,1.23195862770081,1.24371576309204,246,250,1.16463887691498,5
13,6,5,3.65874023418291,14.1493091583252,13,0,1.08632552623749,1.04243505001068,250,250,0.34048667550087,1
13,6,3,2.06562803126872,7.19036149978638,13,2,1.1418684720993,1.27650725841522,239,249,1.51406538486481,11
13,6,5,3.59927199457888,-15.6470394134521,13,1,1.38863515853882,1.39360475540161,180,191,1.07126080989838,12
13,6,5,15.2802573872032,-17.1685695648193,13,1,1.43951594829559,1.46483600139618,7,13,1.55546414852142,7
13,6,6,8.52035329895443,-21.1541233062744,13,1,1.08369302749634,1.21495628356934,213,218,1.08679223060608,6
13,6,4,2.78554027937935,-3.59050965309143,13,1,0.962140023708344,1.08029735088348,206,219,1.2722362279892,14
13,6,5,5.94291477120714,1.58564960956573,13,0,1.15971803665161,1.24652779102325,250,250,1.01533007621765,1
13,6,6,4.82620145523106,0.958324253559113,13,3,1.23939156532288,1.35950362682343,157,158,1.40245151519775,2
13,6,2,3.12995443702675,1.69642663002014,13,1,1.36209964752197,1.36937284469604,34,41,1.9708948135376,8
13,6,4,6.30209899364854,-13.3515453338623,13,0,1.22344923019409,1.28271436691284,250,250,1.21904599666595,1
13,6,1,2.04139928458608,-31.5648460388184,13,2,1.42522144317627,1.44070291519165,222,229,2.19524717330933,8
13,7,5,7.0466543980001,6.71657514572144,13,1,1.32593762874603,1.32994258403778,198,206,1.46386468410492,9
13,7,4,10.0189943999867,19.171558380127,13,3,1.51154792308807,1.57583725452423,180,200,1.38143157958984,21
13,7,3,4.87004556710599,-11.5621480941772,13,4,1.32736682891846,1.49829995632172,110,127,1.43253266811371,18
13,7,5,4.53068704513134,-1.22994089126587,13,2,1.33026528358459,1.46104943752289,100,114,1.16150307655334,15
13,7,6,11.943713867222,-9.67299652099609,13,0,1.19745850563049,1.42559242248535,250,40,3.08638119697571,211
13,7,5,5.74014752084622,18.8668117523193,13,3,1.87570095062256,1.84621858596802,191,198,1.99711275100708,8
13,7,6,3.81384731768048,29.2083473205566,13,1,1.40234279632568,1.45415878295898,182,201,1.28852164745331,20
13,7,4,6.78531933334307,0.647195279598236,13,0,1.16531562805176,1.15862083435059,250,250,1.28640258312225,1
13,7,6,4.14056610839907,-19.8615074157715,13,1,0.861832976341248,1.06792497634888,233,250,1.32490432262421,18
13,7,6,3.96181456377963,18.0379734039307,13,0,1.5378395318985,1.5394024848938,250,34,3.11914873123169,217
13,7,4,13.1648370901239,28.4581203460693,13,1,1.29876673221588,1.31280899047852,136,146,1.29829752445221,11
13,7,3,3.33874888141872,-1.38888096809387,13,0,1.18405306339264,1.27052521705627,250,250,0.924453854560852,1
13,7,4,4.44192757972633,-26.5849666595459,13,3,1.6503632068634,1.89968204498291,38,60,1.7106522321701,23
13,7,2,18.0463400194421,13.4852876663208,13,1,1.38011360168457,1.41760790348053,12,14,1.78998672962189,3
13,7,7,5.16637712187367,6.43878984451294,13,0,1.06178343296051,1.14758396148682,250,250,0.86097252368927,1
13,7,3,4.54361603033612,12.6952657699585,13,0,1.22588562965393,1.23252105712891,250,250,1.34773707389832,1
13,7,4,2.3464006902941,-26.1364479064941,13,1,1.41196691989899,1.41511154174805,230,234,1.72090542316437,5
13,7,6,3.78497086153948,-22.83620262146,13,3,1.67745327949524,1.70713472366333,203,212,2.23585510253906,10
