ur_id,block,rating,lastKeypress,RPAmp,id,burstcount,betamedian,betamean,startlast,endlast,amplast,durlast
19,2,0,2.63337253131613,-21.580005645752,19,1,1.00034153461456,1.11496293544769,123,136,1.47374188899994,14
19,2,1,10.8526717743443,-5.92632627487183,19,3,1.83080947399139,1.9872750043869,159,169,3.52159404754639,11
19,2,0,2.36527864857635,-22.4791069030762,19,3,1.48627650737762,1.45250809192657,73,85,1.53874588012695,13
19,2,5,6.00159617924874,7.5518274307251,19,1,1.18534517288208,1.28234279155731,131,172,1.43225836753845,42
19,2,0,4.97925180711536,-21.0086536407471,19,8,2.13810086250305,2.17112755775452,221,229,2.68498492240906,9
19,3,0,3.37042440784353,34.4574890136719,19,0,1.21122252941132,1.19453644752502,250,250,0.698145806789398,1
19,3,5,10.0126531764763,-16.9511566162109,19,2,1.236985206604,1.31471502780914,63,72,2.17951393127441,10
19,3,0,3.0653025564352,2.81648397445679,19,2,1.31097185611725,1.38802826404572,185,190,1.65081179141998,6
19,3,0,3.69270086191318,-14.3240442276001,19,0,1.38272023200989,1.39252269268036,250,250,1.8087899684906,1
19,3,6,4.30099967124988,-4.2988109588623,19,0,1.35192561149597,1.30128788948059,250,250,1.40619003772736,1
19,3,0,2.39134092781387,-10.2668628692627,19,5,1.44399523735046,1.47258031368256,227,236,0.828509211540222,10
19,3,2,10.009113864955,11.980263710022,19,2,1.19521427154541,1.27218472957611,222,240,1.51525127887726,19
19,3,1,8.65077203793771,-3.18957114219666,19,4,1.65255773067474,1.81321024894714,96,121,2.22371387481689,26
19,3,0,4.54937272522511,-4.37643337249756,19,3,1.886883020401,1.95402216911316,228,248,1.2056268453598,21
19,3,0,15.2028589037836,78.6423568725586,19,2,1.35734331607819,1.40677750110626,166,174,1.57497906684875,9
19,3,4,4.70152265524666,-19.2120342254639,19,0,0.995846033096313,0.992314219474792,250,250,1.04119515419006,1
19,3,0,2.62394027378832,-9.68411445617676,19,1,1.15298056602478,1.10164070129395,241,250,1.29332506656647,10
19,3,3,7.9637942494337,-17.1952857971191,19,1,1.34586560726166,1.32807266712189,130,138,1.49361288547516,9
19,3,0,8.0207497135525,6.30030584335327,19,4,1.79238283634186,1.80254733562469,223,240,1.99448323249817,18
19,4,0,11.0748770882274,37.2127685546875,19,4,1.55044603347778,1.50067603588104,163,170,1.64697515964508,8
19,4,1,3.50075774277866,27.5964469909668,19,1,1.09571170806885,1.11802113056183,188,198,0.984111666679382,11
19,4,0,4.62807801982126,-21.9466705322266,19,4,1.45651578903198,1.50383186340332,175,195,1.54696488380432,21
19,4,0,5.80306695174295,4.50218296051025,19,2,1.25992012023926,1.37063610553741,218,233,2.12465476989746,16
19,4,0,2.99976772567243,9.49456691741943,19,3,1.66742432117462,1.62016606330872,229,232,2.8075430393219,4
19,4,0,5.83175548110012,-27.3739566802979,19,2,1.22609758377075,1.33111751079559,238,245,2.69661855697632,8
19,4,0,3.2506746713334,-4.99239778518677,19,3,1.21080720424652,1.31934225559235,43,55,1.51051867008209,13
19,4,0,2.10685543555883,-13.9400463104248,19,1,1.15079975128174,1.25744163990021,61,80,1.52486062049866,20
19,4,0,3.74020154635946,-3.40475797653198,19,0,1.29462885856628,1.26165103912354,250,250,0.834003269672394,1
19,4,0,14.1269598870313,-9.03468418121338,19,5,1.73033964633942,1.77843940258026,219,244,2.17595839500427,26
19,4,0,3.7780352134032,11.4277715682983,19,4,1.57047665119171,1.64645445346832,165,192,1.83115410804749,28
19,4,0,12.4705041631678,4.11452341079712,19,4,1.7783008813858,1.67233383655548,214,231,2.26148581504822,18
19,4,0,3.19682086062676,-12.4659538269043,19,2,1.41443693637848,1.41283535957336,191,208,2.19937109947205,18
19,4,0,3.33986270414243,-2.2156720161438,19,1,1.22450280189514,1.21664273738861,152,162,0.861212372779846,11
19,4,0,2.84869422132033,-5.39842700958252,19,1,1.24271905422211,1.23747968673706,192,214,1.39243996143341,23
19,4,5,5.05531550691012,22.7695350646973,19,1,1.09307658672333,1.11595809459686,242,250,1.37924182415009,9
19,4,3,3.15133785600119,-3.81466102600098,19,2,1.30714011192322,1.28950238227844,138,146,1.38963973522186,9
19,4,3,4.00097415538767,1.73044204711914,19,1,1.23290157318115,1.20232510566711,203,207,0.953285694122314,5
19,4,6,7.53532696449111,-2.61335134506226,19,3,1.52666938304901,1.45841455459595,145,160,0.994646191596985,16
19,4,2,2.3183990589896,12.7127027511597,19,4,1.60536158084869,1.64802026748657,191,226,1.84349966049194,36
19,5,0,2.34419013815932,33.076171875,19,5,1.73350393772125,1.62403118610382,235,245,1.84488773345947,11
19,5,0,12.0368599789181,18.2279605865479,19,2,1.5098237991333,1.59067070484161,207,224,1.56783866882324,18
