id,cond,burstcount,betamedian,betamean,endlast,amplast
1,1,5,2.30043077468872,2.35919618606567,495,3.77291917800903
1,1,6,1.98409903049469,1.99110794067383,483,1.88812160491943
1,1,0,1.75010025501251,1.81867182254791,8,2.93690943717957
1,1,1,1.46284031867981,1.52796995639801,499,1.39653038978577
1,1,4,1.71625399589539,1.89992475509644,261,1.73701298236847
1,1,6,2.03550291061401,2.16799259185791,453,2.43037605285645
1,1,4,1.67728090286255,1.7679055929184,479,1.40666580200195
1,1,6,2.24303150177002,2.33846735954285,383,3.70294666290283
1,1,5,2.72145175933838,2.72218251228333,379,3.50256896018982
1,1,7,1.87437534332275,2.05839085578918,417,4.41419219970703
1,1,6,2.10880541801453,2.07990074157715,342,3.00250649452209
1,1,5,1.96319246292114,1.98213064670563,305,2.24630832672119
1,1,4,2.04060506820679,2.08707094192505,321,2.83397078514099
1,1,6,2.01874160766602,2.02426528930664,326,2.07529258728027
1,1,5,1.97257101535797,2.16821646690369,469,0.845214247703552
1,1,4,1.6943519115448,1.7253143787384,117,2.29727864265442
1,1,4,2.17659640312195,2.30058574676514,310,2.37546157836914
1,1,8,2.74869012832642,2.72264790534973,474,1.85429084300995
1,1,6,2.63077020645142,3.00855278968811,415,1.22793960571289
1,1,6,2.12611055374146,2.21457767486572,362,2.54660797119141
1,1,5,2.12632918357849,2.22795009613037,458,2.23949718475342
1,1,4,1.89727282524109,1.97880160808563,325,1.85831987857819
1,1,5,1.84500408172607,2.03758406639099,309,1.45713043212891
1,1,5,2.22425508499146,2.29223155975342,393,2.64151358604431
1,1,2,1.98327803611755,2.00349354743958,97,2.33119630813599
1,1,6,2.15007448196411,2.29361605644226,456,3.50033450126648
1,1,4,1.86575603485107,1.92995369434357,414,1.64563655853271
1,1,4,1.78482341766357,1.89425921440125,369,1.75523686408997
1,1,5,1.7600429058075,1.79531514644623,470,1.6865109205246
1,1,5,1.74749755859375,1.8300861120224,370,1.67157208919525
1,1,2,1.45363211631775,1.60175037384033,31,4.27902173995972
1,1,2,1.52724087238312,1.63345670700073,430,1.52371680736542
1,1,2,1.72413969039917,1.83731591701508,202,2.06965970993042
1,1,3,1.69407379627228,1.73743522167206,95,3.49526453018188
1,1,7,2.43952989578247,2.44935369491577,422,2.18239951133728
1,1,7,2.05918765068054,2.27251982688904,386,2.2834804058075
1,1,5,1.76801979541779,1.91290748119354,275,1.66222238540649
1,1,9,2.56357598304749,2.71450018882751,364,2.65165996551514
1,1,3,1.74667608737946,1.83134770393372,354,2.05397391319275
1,1,5,2.2465295791626,2.553866147995,377,3.00963568687439
1,1,4,1.62363135814667,1.7447475194931,308,1.33215951919556
1,1,2,1.8112416267395,1.91185915470123,183,2.59709906578064
1,1,8,2.73191666603088,2.96281862258911,495,2.73229050636292
1,1,6,2.08424067497253,2.26867437362671,401,1.97400462627411
1,1,4,1.8127384185791,1.96214377880096,295,2.52126741409302
1,1,5,1.92968535423279,1.97623801231384,377,1.66967988014221
1,1,10,2.32423782348633,2.35382890701294,344,2.77933096885681
1,1,3,1.90265595912933,2.13074445724487,477,2.1037974357605
1,1,8,2.04486322402954,2.1125180721283,319,3.1749894618988
1,1,7,2.03876209259033,2.21754360198975,360,3.51024985313416
1,1,5,2.19574928283691,2.44962286949158,395,5.66521024703979
1,1,8,2.33318567276001,2.47891592979431,389,3.14525294303894
1,1,10,2.6656289100647,2.58899188041687,460,2.6395435333252
1,1,5,1.90557956695557,2.01541662216187,319,1.89005100727081
1,1,6,1.90665507316589,1.99547791481018,185,2.54681324958801
1,1,6,2.30975961685181,2.31035113334656,472,3.25701713562012
1,1,4,2.13010692596436,2.11116456985474,487,2.09684896469116
1,1,6,1.93264389038086,2.07966589927673,472,2.21786022186279
1,1,3,1.45990562438965,1.55324530601501,412,1.20274925231934
1,1,5,2.37470483779907,2.62496519088745,336,4.75047016143799
1,1,3,1.92005205154419,1.85494899749756,327,2.1288378238678
1,1,7,1.83061528205872,2.00083947181702,410,1.51556444168091
1,1,7,2.0662670135498,2.15364956855774,330,2.68992733955383
1,1,8,2.20603799819946,2.34285402297974,441,3.23010301589966
1,1,7,2.85799598693848,2.91542673110962,474,2.97421169281006
1,1,1,1.61218070983887,1.73849809169769,127,1.75718331336975
1,1,7,2.10543274879456,2.20790314674377,212,2.34706902503967
1,1,1,1.56995713710785,1.6620546579361,317,2.32401609420776
1,1,7,2.52688789367676,2.53584861755371,493,3.20630478858948
1,1,6,2.18105483055115,2.31226849555969,422,2.3603138923645
1,1,4,1.96913886070251,2.13750648498535,358,3.1405143737793
1,1,2,1.74953103065491,1.79620790481567,226,1.97050607204437
1,1,5,2.1085467338562,2.25296187400818,349,2.68488025665283
1,1,9,2.80960845947266,2.97197198867798,462,2.99627637863159
1,1,8,2.2482213973999,2.3916802406311,382,5.31995058059692
1,1,6,1.92586851119995,2.0974748134613,358,1.94334971904755
1,1,4,1.80545032024384,1.92622482776642,340,2.01569271087646
1,1,3,1.66017055511475,1.75352919101715,239,1.88707554340363
1,1,9,2.79035615921021,2.85713720321655,395,3.41291475296021
1,1,1,1.81362676620483,1.77488672733307,172,1.93750429153442
1,1,9,2.27844953536987,2.24389839172363,412,3.31410837173462
1,1,5,1.86012578010559,1.84925758838654,441,1.96520256996155
1,1,9,2.15104794502258,2.34510445594788,451,1.90888869762421
1,1,7,2.31426787376404,2.36121392250061,373,3.3884494304657
1,1,2,1.50142109394073,1.76363444328308,325,1.44539535045624
1,1,6,1.9938485622406,2.00361204147339,350,1.59232866764069
1,1,6,2.07151103019714,2.14633297920227,451,2.8713800907135
1,1,8,2.37894821166992,2.39269375801086,452,2.67447996139526
1,1,3,1.74284839630127,1.7651526927948,447,1.72447562217712
1,1,5,2.02796268463135,2.11081337928772,438,2.14970326423645
1,1,6,2.01215434074402,2.26202034950256,379,2.25378632545471
1,1,5,1.974440574646,2.06465196609497,408,2.91100168228149
1,1,4,1.77218902111053,1.79504990577698,431,1.51965117454529
1,1,7,2.03080654144287,2.16495895385742,323,1.6298246383667
1,1,6,2.00454545021057,2.24471569061279,273,3.42582511901855
1,1,10,2.3880763053894,2.43657732009888,402,3.41780138015747
1,1,6,2.24147272109985,2.37132358551025,469,5.83420181274414
1,1,6,2.13977837562561,2.26774621009827,499,2.16626715660095
2,1,4,1.08063924312592,1.20614516735077,361,3.56453967094421
2,1,4,0.739376366138458,0.804400563240051,263,1.11012864112854
2,1,4,0.76850426197052,0.901298463344574,240,0.926472961902618
2,1,2,0.612065196037292,0.658567011356354,396,0.489782780408859
2,1,1,0.733890175819397,0.751863837242126,91,1.00343453884125
2,1,1,0.632322669029236,0.659940659999847,499,0.450507938861847
2,1,4,0.693588554859161,0.733629643917084,257,0.546246528625488
2,1,5,0.784642457962036,0.846081018447876,197,1.38032817840576
2,1,1,0.727429091930389,0.731293559074402,499,0.941585421562195
2,1,1,0.617442071437836,0.664567887783051,265,0.464212656021118
2,1,3,0.774084508419037,0.847884953022003,192,1.06879043579102
2,1,5,0.90490996837616,0.979445934295654,396,1.40436267852783
2,1,3,0.744629561901093,0.830637276172638,152,1.10718417167664
2,1,1,0.655125379562378,0.722680568695068,221,1.1542706489563
2,1,7,0.964509904384613,0.990630030632019,355,0.646275460720062
2,1,6,0.871086955070496,0.885230302810669,284,0.868318676948547
2,1,0,0.651603639125824,0.638824343681335,499,0.544807195663452
2,1,4,0.696893215179443,0.73575633764267,281,0.632198810577393
2,1,5,0.972521543502808,0.991654634475708,314,0.998110473155975
2,1,0,0.519044399261475,0.592221081256866,499,0.533239662647247
2,1,5,0.805396497249603,0.809328854084015,457,0.833143651485443
2,1,4,0.872591614723206,0.944112122058868,264,1.50813853740692
2,1,4,0.609983086585999,0.710054457187653,180,0.808179020881653
2,1,1,0.60373854637146,0.620786488056183,29,0.671291708946228
2,1,8,0.992999792098999,1.03745520114899,427,0.709338843822479
2,1,5,1.05445671081543,1.12524092197418,253,2.08109021186829
2,1,3,0.800989389419556,0.844249784946442,236,0.794975876808167
2,1,6,0.934185981750488,0.950411200523376,376,1.38624429702759
2,1,6,0.804701328277588,0.833327412605286,211,1.53935539722443
2,1,4,0.757928967475891,0.769087314605713,324,0.488764762878418
2,1,6,0.876033425331116,0.989573836326599,260,1.80333983898163
2,1,2,0.725771546363831,0.828097581863403,250,0.813146233558655
2,1,5,0.868045032024384,0.869833946228027,190,1.27590465545654
2,1,2,0.732416272163391,0.770856559276581,357,0.525411605834961
2,1,5,0.69224214553833,0.747415840625763,202,0.875923991203308
2,1,7,1.00943946838379,1.07853007316589,328,1.67273080348969
2,1,6,0.882066130638123,0.964016318321228,397,1.00092220306396
2,1,6,0.979672908782959,1.0305769443512,372,1.22615146636963
2,1,5,0.85909366607666,0.928775370121002,480,0.856506526470184
2,1,4,1.51021361351013,2.00967240333557,487,1.68788528442383
2,1,4,0.925226867198944,1.0016496181488,161,1.81854104995728
2,1,1,0.672341406345367,0.71136736869812,102,0.964244067668915
2,1,3,0.755564630031586,0.778805792331696,206,1.08406734466553
2,1,4,0.782158374786377,0.868458449840546,382,0.996184766292572
2,1,3,0.876509189605713,0.847175419330597,367,0.850610136985779
2,1,5,0.892075955867767,0.954615652561188,480,0.970851004123688
2,1,7,0.842901706695557,0.953659057617188,441,0.85504275560379
2,1,5,0.865306615829468,0.993776440620422,444,1.35435557365417
2,1,3,0.634719848632812,0.725795865058899,34,2.07487630844116
2,1,3,0.746601819992065,0.780396938323975,246,1.65730130672455
2,1,8,0.939475417137146,1.04204177856445,450,1.15236783027649
2,1,7,0.842002034187317,0.884869158267975,442,0.694433152675629
2,1,3,0.719038069248199,0.792683243751526,61,1.21370160579681
2,1,5,0.74641478061676,0.810582518577576,258,1.05724680423737
2,1,4,0.71979832649231,0.792093873023987,301,1.1465539932251
2,1,5,0.899658262729645,0.902613341808319,482,1.10796999931335
2,1,2,0.709122061729431,0.759132504463196,128,0.945389032363892
2,1,0,0.6913241147995,0.704113960266113,499,0.503486156463623
2,1,3,0.780620932579041,0.811352133750916,79,1.00607573986053
2,1,3,0.618487179279327,0.693579494953156,58,0.650761842727661
2,1,4,0.809474885463715,0.847169637680054,89,0.984971463680267
2,1,5,0.667143106460571,0.772404670715332,226,0.823592126369476
2,1,4,0.883698105812073,0.983127951622009,358,1.0327353477478
2,1,7,0.930533170700073,0.94924795627594,285,0.941535830497742
2,1,5,0.752215147018433,0.834729909896851,251,1.80691981315613
2,1,4,0.708364129066467,0.806055963039398,234,0.54541540145874
2,1,0,0.508287668228149,0.53739196062088,499,0.493658691644669
2,1,5,0.811119437217712,0.946763277053833,373,1.27100682258606
2,1,7,1.15207958221436,1.22992563247681,491,0.948308169841766
2,1,4,0.780197381973267,0.844436347484589,168,0.828039824962616
2,1,3,0.680119693279266,0.75539642572403,359,0.758617877960205
2,1,5,0.875422537326813,0.906238257884979,352,1.4445641040802
2,1,7,0.941277205944061,0.947886109352112,288,1.35035359859467
2,1,6,0.702233791351318,0.8587646484375,321,0.704018950462341
2,1,4,0.848653078079224,0.902349472045898,389,1.28854060173035
2,1,4,0.586924910545349,0.650138914585114,97,0.787230014801025
2,1,2,0.670030117034912,0.765856921672821,41,1.70870101451874
2,1,7,0.836614072322845,0.888864696025848,391,0.534750044345856
2,1,3,0.904596447944641,0.90981662273407,354,1.59409272670746
2,1,7,0.90106338262558,0.915000021457672,411,0.923737645149231
2,1,3,0.767632007598877,0.790636599063873,499,0.935908555984497
2,1,3,0.779114186763763,0.809418082237244,410,1.41919159889221
2,1,7,0.870465755462646,0.868224620819092,448,0.566481411457062
2,1,4,0.834734976291656,0.860261023044586,487,0.890533268451691
2,1,0,0.732995450496674,0.765017807483673,499,0.492161244153976
2,1,6,0.815778851509094,0.871817409992218,164,1.47748005390167
2,1,5,0.859735608100891,0.949865937232971,397,0.963734447956085
2,1,5,0.919617056846619,1.01537621021271,276,1.65898311138153
2,1,6,1.12291955947876,1.1472954750061,455,1.13292741775513
2,1,6,1.02108430862427,1.08181488513947,416,1.22013890743256
2,1,5,0.964412450790405,0.988908350467682,214,1.47774982452393
2,1,5,0.863484501838684,0.904196202754974,448,1.06331753730774
2,1,5,0.875969886779785,0.895398676395416,224,0.874952554702759
2,1,9,1.02681875228882,1.00176644325256,399,1.20757007598877
2,1,4,0.753941237926483,0.808437883853912,367,0.428998321294785
2,1,3,0.543594598770142,0.622420191764832,101,0.844769775867462
2,1,5,0.769527912139893,0.79513156414032,497,0.839903891086578
2,1,1,0.547859072685242,0.607734262943268,499,0.576100647449493
2,1,3,0.562016665935516,0.705426454544067,92,1.37009143829346
2,1,4,0.837821662425995,0.859074473381042,319,0.747278869152069
2,1,8,1.23107302188873,1.36866974830627,498,1.75943851470947
2,1,5,0.83686351776123,0.935142517089844,457,0.750615298748016
2,1,5,0.854135036468506,0.878230273723602,381,1.01452791690826
2,1,3,0.914804220199585,0.972954213619232,396,1.13721477985382
2,1,1,0.669925510883331,0.716685950756073,405,0.442980200052261
2,1,3,0.746031761169434,0.879336595535278,251,1.38245666027069
2,1,4,0.899334847927094,1.00866782665253,259,2.25289392471313
2,1,5,0.765310943126678,0.795466065406799,350,0.791587769985199
2,1,6,1.00766396522522,0.999672949314117,317,0.84261816740036
2,1,3,0.804035902023315,0.847233891487122,281,0.819516360759735
2,1,2,0.779891908168793,0.838699162006378,202,1.41964995861053
2,1,9,0.867612361907959,0.91248095035553,361,1.15043640136719
2,1,4,0.596760332584381,0.893119752407074,205,1.86626434326172
2,1,3,0.715442359447479,0.750704824924469,358,1.14505183696747
2,1,4,0.864195108413696,0.935311198234558,464,0.954466640949249
2,1,3,0.62537682056427,0.684320032596588,146,0.828000128269196
2,1,6,0.825070023536682,0.977870523929596,371,1.54277288913727
2,1,7,1.15350592136383,1.19864344596863,496,1.62681174278259
2,1,6,1.06978297233582,1.06928861141205,294,1.46974718570709
2,1,6,0.897527277469635,1.03245866298676,430,0.926566541194916
2,1,5,0.946518123149872,0.989198088645935,473,0.969485223293304
2,1,9,1.07525050640106,1.11442673206329,475,1.09845745563507
2,1,6,0.9990154504776,1.0898939371109,390,1.20177555084229
2,1,6,0.95304536819458,1.01583898067474,326,2.17389965057373
2,1,4,0.878329634666443,0.922595918178558,307,0.971113324165344
2,1,4,0.723899185657501,0.770967841148376,488,0.734457671642303
2,1,4,0.839125454425812,0.854245722293854,333,0.97657585144043
2,1,6,0.891879200935364,0.879660904407501,235,1.12122452259064
2,1,5,0.788987338542938,0.811790645122528,298,0.504624366760254
2,1,6,0.938899278640747,0.932562172412872,325,1.47836208343506
2,1,5,0.716394305229187,0.815929532051086,150,1.38387393951416
2,1,5,0.893953919410706,0.997107863426208,336,1.68813169002533
2,1,3,0.769922494888306,0.808435559272766,90,1.39499258995056
2,1,3,0.72616446018219,0.755122065544128,243,0.677895724773407
2,1,7,0.943207025527954,0.947645366191864,483,0.387680292129517
2,1,8,1.14538884162903,1.14161372184753,423,0.685649633407593
2,1,6,0.859423875808716,0.923284709453583,392,1.07055485248566
2,1,8,1.15199840068817,1.14694380760193,451,0.677116513252258
2,1,7,0.99133837223053,1.02129626274109,439,1.11100339889526
2,1,6,0.878688454627991,1.00704073905945,327,0.629127085208893
2,1,5,0.80548882484436,1.05704009532928,256,2.00809240341187
2,1,3,0.840162992477417,0.873441398143768,217,0.842724561691284
2,1,2,0.672432780265808,0.702659666538239,10,1.43626368045807
2,1,1,0.677553176879883,0.765372157096863,320,0.889491081237793
2,1,2,0.703494548797607,0.735794901847839,214,1.19403743743896
2,1,3,0.605644881725311,0.638941645622253,162,0.93545013666153
2,1,6,0.892305672168732,0.923430442810059,273,1.15546751022339
2,1,8,1.0518958568573,1.09664702415466,339,1.0953106880188
2,1,1,0.686480581760406,0.753696322441101,340,0.865864634513855
2,1,4,0.698363184928894,0.747509598731995,294,1.43230617046356
2,1,5,0.848004698753357,0.848125517368317,340,0.9576695561409
2,1,4,0.798801422119141,0.901455521583557,369,1.30689203739166
2,1,7,0.911675691604614,0.938954710960388,341,1.33177745342255
2,1,3,0.754061937332153,0.803630888462067,208,1.00668656826019
2,1,2,0.622512578964233,0.647880554199219,16,1.92915093898773
2,1,7,0.851614117622375,0.902908504009247,391,0.67104971408844
2,1,4,0.749039888381958,0.743336975574493,191,0.802201926708221
2,1,11,1.0807158946991,1.09387636184692,463,1.37139880657196
2,1,5,0.811635494232178,0.860358834266663,367,0.464817583560944
2,1,6,0.861948370933533,0.956222891807556,272,1.25246918201447
2,1,4,0.756884813308716,0.793886601924896,392,0.758644580841064
2,1,6,0.976158380508423,1.02922534942627,438,1.51032102108002
2,1,3,0.775544285774231,0.807217538356781,291,1.11834704875946
2,1,4,0.841301202774048,0.880097448825836,361,0.787576854228973
2,1,4,0.781354904174805,0.801131188869476,192,1.22613656520844
2,1,1,0.746439099311829,0.776601433753967,89,1.21746015548706
2,1,5,0.954059422016144,1.05771899223328,301,1.81766939163208
2,1,7,0.929050803184509,0.997623145580292,315,1.53987276554108
2,1,11,1.22873616218567,1.22801041603088,468,1.21270501613617
2,1,5,0.91194760799408,0.973777949810028,377,0.757921695709229
2,1,8,1.12219500541687,1.21989727020264,409,1.1121541261673
2,1,5,0.849602699279785,0.938092231750488,297,1.31831467151642
2,1,5,0.82944655418396,0.868567764759064,398,0.802330017089844
2,1,9,1.02352142333984,1.05795562267303,362,1.82507753372192
2,1,6,0.976649045944214,1.04139375686646,498,0.770561695098877
2,1,6,0.954074263572693,1.12529933452606,361,1.31440770626068
2,1,2,0.681198835372925,0.697113871574402,349,0.701971650123596
2,1,3,0.751431107521057,0.795088052749634,213,1.07430684566498
2,1,4,0.70976710319519,0.746129035949707,314,1.07573461532593
2,1,7,0.728609323501587,0.831450700759888,489,0.775313854217529
2,1,0,0.585691928863525,0.635708928108215,499,0.452421009540558
2,1,4,0.8726806640625,0.970182657241821,320,0.952726364135742
2,1,3,0.885145664215088,0.912178456783295,266,0.926037073135376
2,1,5,0.826216816902161,0.994716823101044,381,0.560999393463135
2,1,2,0.712171792984009,1.09180748462677,5,2.47347331047058
2,1,6,0.955544114112854,1.10965383052826,484,0.631164073944092
2,1,6,0.956159472465515,0.879895448684692,493,0.932326138019562
